JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460184.729539,2.6273,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.505,Z,,5.65010,,ALGOL,,STD,,,,
2460184.729789,2.6267,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.503,Z,,5.64199,,ALGOL,,STD,,,,
2460184.730036,2.6462,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.501,Z,,5.64200,,ALGOL,,STD,,,,
2460184.730284,2.6303,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.500,Z,,5.66628,,ALGOL,,STD,,,,
2460184.730533,2.6296,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.498,Z,,5.62592,,ALGOL,,STD,,,,
2460184.73078,2.6253,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.496,Z,,5.61291,,ALGOL,,STD,,,,
2460184.731026,2.6218,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.494,Z,,5.64058,,ALGOL,,STD,,,,
2460184.731271,2.6158,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.493,Z,,5.65691,,ALGOL,,STD,,,,
2460184.731518,2.605,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.491,Z,,5.59980,,ALGOL,,STD,,,,
2460184.731765,2.6542,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.489,Z,,5.62118,,ALGOL,,STD,,,,
2460184.732011,2.6326,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.487,Z,,5.64806,,ALGOL,,STD,,,,
2460184.732257,2.6248,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.486,Z,,5.60381,,ALGOL,,STD,,,,
2460184.732504,2.6241,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.484,Z,,5.63775,,ALGOL,,STD,,,,
2460184.73275,2.5901,0.0027,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.482,Z,,5.64833,,ALGOL,,STD,,,,
2460184.732996,2.6129,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.481,Z,,5.65646,,ALGOL,,STD,,,,
2460184.733242,2.5955,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.479,Z,,5.59211,,ALGOL,,STD,,,,
2460184.733489,2.6035,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.477,Z,,5.61161,,ALGOL,,STD,,,,
2460184.733734,2.6105,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.476,Z,,5.68807,,ALGOL,,STD,,,,
2460184.73398,2.5741,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.474,Z,,5.62374,,ALGOL,,STD,,,,
2460184.734227,2.5973,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.472,Z,,5.64854,,ALGOL,,STD,,,,
2460184.734474,2.6131,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.471,Z,,5.64754,,ALGOL,,STD,,,,
2460184.73472,2.5796,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.469,Z,,5.63140,,ALGOL,,STD,,,,
2460184.734966,2.5868,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.467,Z,,5.64029,,ALGOL,,STD,,,,
2460184.735212,2.5785,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.466,Z,,5.62352,,ALGOL,,STD,,,,
2460184.73546,2.5866,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.464,Z,,5.63457,,ALGOL,,STD,,,,
2460184.735705,2.5664,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.463,Z,,5.64879,,ALGOL,,STD,,,,
2460184.735952,2.5721,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.461,Z,,5.65477,,ALGOL,,STD,,,,
2460184.736198,2.5906,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.459,Z,,5.67497,,ALGOL,,STD,,,,
2460184.736446,2.5701,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.458,Z,,5.65377,,ALGOL,,STD,,,,
2460184.736692,2.564,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.456,Z,,5.61303,,ALGOL,,STD,,,,
2460184.736937,2.5709,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.454,Z,,5.63020,,ALGOL,,STD,,,,
2460184.737183,2.5731,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.453,Z,,5.65347,,ALGOL,,STD,,,,
2460184.737431,2.5959,0.0026,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.451,Z,,5.64155,,ALGOL,,STD,,,,
2460184.737677,2.5726,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.450,Z,,5.59331,,ALGOL,,STD,,,,
2460184.737923,2.5633,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.448,Z,,5.62136,,ALGOL,,STD,,,,
2460184.738169,2.5476,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.446,Z,,5.62204,,ALGOL,,STD,,,,
2460184.738417,2.5651,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.445,Z,,5.64673,,ALGOL,,STD,,,,
2460184.738663,2.5437,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.443,Z,,5.63536,,ALGOL,,STD,,,,
2460184.738909,2.5576,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.442,Z,,5.63443,,ALGOL,,STD,,,,
2460184.739156,2.564,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.440,Z,,5.61137,,ALGOL,,STD,,,,
2460184.739403,2.5167,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.439,Z,,5.61374,,ALGOL,,STD,,,,
2460184.739649,2.559,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.437,Z,,5.63614,,ALGOL,,STD,,,,
2460184.739896,2.5301,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.435,Z,,5.66938,,ALGOL,,STD,,,,
2460184.740142,2.5485,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.434,Z,,5.63562,,ALGOL,,STD,,,,
2460184.740389,2.537,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.432,Z,,5.62193,,ALGOL,,STD,,,,
2460184.740635,2.5497,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.431,Z,,5.62957,,ALGOL,,STD,,,,
2460184.740881,2.5542,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.429,Z,,5.61304,,ALGOL,,STD,,,,
2460184.741129,2.5437,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.428,Z,,5.63489,,ALGOL,,STD,,,,
2460184.741376,2.529,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.426,Z,,5.63278,,ALGOL,,STD,,,,
2460184.741622,2.5404,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.425,Z,,5.62094,,ALGOL,,STD,,,,
2460184.741869,2.5399,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.423,Z,,5.64635,,ALGOL,,STD,,,,
2460184.742115,2.5422,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.422,Z,,5.61532,,ALGOL,,STD,,,,
2460184.742364,2.5366,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.420,Z,,5.61904,,ALGOL,,STD,,,,
2460184.74261,2.525,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.419,Z,,5.63670,,ALGOL,,STD,,,,
2460184.742856,2.5295,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.417,Z,,5.62047,,ALGOL,,STD,,,,
2460184.743103,2.528,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.416,Z,,5.64765,,ALGOL,,STD,,,,
2460184.74335,2.5211,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.414,Z,,5.63738,,ALGOL,,STD,,,,
2460184.743596,2.5427,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.413,Z,,5.65069,,ALGOL,,STD,,,,
2460184.743843,2.5047,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.411,Z,,5.61525,,ALGOL,,STD,,,,
2460184.744089,2.5385,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.410,Z,,5.64000,,ALGOL,,STD,,,,
2460184.744336,2.5059,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.408,Z,,5.61483,,ALGOL,,STD,,,,
2460184.744583,2.532,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.407,Z,,5.61543,,ALGOL,,STD,,,,
2460184.744829,2.5043,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.405,Z,,5.61388,,ALGOL,,STD,,,,
2460184.745076,2.5258,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.404,Z,,5.61750,,ALGOL,,STD,,,,
2460184.745323,2.5128,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.402,Z,,5.63821,,ALGOL,,STD,,,,
2460184.746062,2.5052,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.398,Z,,5.66526,,ALGOL,,STD,,,,
2460184.746309,2.5204,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.397,Z,,5.62324,,ALGOL,,STD,,,,
2460184.746555,2.5154,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.395,Z,,5.63146,,ALGOL,,STD,,,,
2460184.747048,2.4937,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.392,Z,,5.64937,,ALGOL,,STD,,,,
2460184.747542,2.4725,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.389,Z,,5.64138,,ALGOL,,STD,,,,
2460184.748283,2.4962,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.385,Z,,5.62952,,ALGOL,,STD,,,,
2460184.748529,2.48,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.384,Z,,5.62299,,ALGOL,,STD,,,,
2460184.748775,2.4828,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.382,Z,,5.62789,,ALGOL,,STD,,,,
2460184.749022,2.5204,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.381,Z,,5.65170,,ALGOL,,STD,,,,
2460184.749269,2.5056,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.380,Z,,5.65532,,ALGOL,,STD,,,,
2460184.749515,2.4822,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.378,Z,,5.59826,,ALGOL,,STD,,,,
2460184.749762,2.4925,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.377,Z,,5.62613,,ALGOL,,STD,,,,
2460184.75001,2.5153,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.375,Z,,5.65820,,ALGOL,,STD,,,,
2460184.750257,2.494,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.374,Z,,5.63307,,ALGOL,,STD,,,,
2460184.750504,2.4879,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.373,Z,,5.64291,,ALGOL,,STD,,,,
2460184.75075,2.4928,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.371,Z,,5.65365,,ALGOL,,STD,,,,
2460184.750997,2.4844,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.370,Z,,5.62038,,ALGOL,,STD,,,,
2460184.751244,2.4804,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.369,Z,,5.62218,,ALGOL,,STD,,,,
2460184.751489,2.4825,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.367,Z,,5.60446,,ALGOL,,STD,,,,
2460184.751736,2.4686,0.0025,,TG,WDAE,,ENSEMBLE,000-BBF-601,X28814OW,,0,1.366,Z,,5.61387,,ALGOL,,STD,,,,
2460184.851,2.0,,,Vis.,AAX,,18,21,ATLAS,,,,Z,,,,BET PER,NEOA-JBS,STD,,,,
2460185.5130,2.1,,,Vis.,MQA,U,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460185.61042,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460186.5200,2.1,,,Vis.,MQA,B,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460187.39931,2.7,,,Vis.,MPTA,BU,21,29,10 star tutorial,B 10x42mm,,,Z,,,,Bet Per,MCSE,STD,,,,
2460187.42361,2.8,,,Vis.,MPTA,BU,21,29,10 star tutorial,B 10x42mm,,,Z,,,,Bet Per,MCSE,STD,,,,
2460187.5130,3.2,,,Vis.,MQA,B,3.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460187.5270,3.4,,,Vis.,MQA,B,3.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460187.5620,2.8,,,Vis.,MQA,B,3.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460187.60764,2.8,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460187.832,2.0,,,Vis.,AAX,B,18,21,ATLAS,MOON,,,Z,,,,BET PER,NEOA-JBS,STD,,,,
2460188.5270,2.1,,,Vis.,MQA,BU,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460188.62361,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460189.33264,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460189.38958,2.1,,,Vis.,MPTA,B,21,29,10 star tutorial,B 10x42mm,,,Z,,,,Bet Per,MCSE,STD,,,,
2460191.35069,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460191.62083,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460192.625,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460193.29861,3.1,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460193.36121,2.6,,,Vis.,HASB,L,27,29,10star,,,,Z,,,,bet Per,AAVSO,STD,,,,
2460193.4790,2.1,,,Vis.,MQA,B,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460193.62083,2.6,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460194.42821,2.0,,,Vis.,HASB,,21,18,10star,,,,Z,,,,bet Per,AAVSO,STD,,,,
2460194.4370,2.1,,,Vis.,MQA,B,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460194.62083,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460195.28264,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460195.37295,1.9,,,Vis.,HASB,,18,21,10star,,,,Z,,,,bet Per,AAVSO,STD,,,,
2460195.4580,2.1,,,Vis.,MQA,B,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460195.60069,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460196.25486,2.4,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460196.40686,2.0,,,Vis.,HASB,,21,,10star,,,,Z,,,,bet Per,AAVSO,STD,,,,
2460196.43957,2.0,,,Vis.,HASB,,21,18,10star,,,,Z,,,,bet Per,AAVSO,STD,,,,
2460197.34097,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460197.4230,2.1,,,Vis.,MQA,,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460198.2360,2.1,,,Vis.,MQA,,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460198.5200,2.1,,,Vis.,MQA,BU,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460198.61042,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460199.29167,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460199.60972,2.7,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460200.4370,2.1,,,Vis.,MQA,,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460200.61042,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460200.72083,2.1,,,Vis.,DCMA,K,1.8,2.1,ATLAS,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460201.4930,2.1,,,Vis.,MQA,,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460201.65208,2.1,,,Vis.,DCMA,K,2.0,2.1,ATLAS,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460201.68819,2.3,,,Vis.,DCMA,,2.1,2.9,ATLAS - 10 stars Nor,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460201.73125,2.5,,,Vis.,DCMA,,2.1,2.9,ATLAS - 10 stars Nor,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460203.57431,2.0,,,Vis.,SSHA,,21,18,10star,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460204.2700,2.1,,,Vis.,MQA,U,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460204.65833,3.2,,,Vis.,DCMA,,2.9,3.4,10 stars tutorial,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460204.67778,3.3,,,Vis.,DCMA,,2.9,3.4,10 stars tutorial,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460205.3950,2.1,,,Vis.,MQA,,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460205.41389,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460205.62083,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460206.5690,2.1,,,Vis.,MQA,,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460207.29444,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460207.4370,2.1,,,Vis.,MQA,,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460207.61458,2.7,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460207.6875,2.5,,,Vis.,DCMA,,2.1,2.7,10 stars tutorial,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460207.72708,2.3,,,Vis.,DCMA,,2.1,2.7,10 stars tutorial,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460208.27083,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460208.27292,1.9,,,Vis.,KSQ,,18,21,10STAR,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460208.37569,2.1,,,Vis.,TCGA,U,18,21,aavso beginners char,,,,Z,,,,bet per,BAA-VSS,STD,,,,
2460208.4230,2.1,,,Vis.,MQA,,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460209.425,2.1,,,Vis.,JDAA,,1.8,3.4,SPA chart,,,,Z,,,,BETA PER,AAVSO,STD,,,,
2460209.4300,2.1,,,Vis.,MQA,,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460209.61875,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460210.21111,2.0,,,Vis.,KSQ,B,18,21,10STAR,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460210.2290,2.1,,,Vis.,MQA,B,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460210.23125,1.9,,,Vis.,KSQ,,18,21,10STAR,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460210.25208,1.9,,,Vis.,KSQ,,18,21,10STAR,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460210.27639,1.9,,,Vis.,KSQ,,18,21,10STAR,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460210.37153,2.7,,,Vis.,KSQ,,21,30,10STAR,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460210.38819,2.6,,,Vis.,KSQ,,21,30,10STAR,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460210.39792,2.8,,,Vis.,KSQ,,21,30,10STAR,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460210.40694,3.1,,,Vis.,KSQ,,30,34,10STAR,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460210.42014,3.2,,,Vis.,KSQ,,30,34,10STAR,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460210.42708,3.2,,,Vis.,KSQ,,30,34,10STAR,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460210.4370,3.0,,,Vis.,MQA,,3.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460210.4375,3.3,,,Vis.,KSQ,,30,34,10STAR,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460210.44514,3.3,,,Vis.,KSQ,,30,34,10STAR,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460210.48194,3.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460210.5690,2.3,,,Vis.,MQA,,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460211.2360,2.1,,,Vis.,MQA,B,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460211.24583,1.9,,,Vis.,KSQ,B,18,21,10STAR,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460211.5200,2.1,,,Vis.,MQA,U,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460212.2290,2.1,,,Vis.,MQA,B,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460212.4860,2.1,,,Vis.,MQA,,2.0,,AAVSO,,,,Z,,,,BET PER,AAVSO,STD,,,,
2460212.62083,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2460213.2484,2.947,,,V,VOL,,KAP PER = HD 19476,NU. PER = HD 23230,GCPD,,1,3.86,Z,3.803,3.904,,BET PER,AAVSO,STD,,,,
2460213.2513,3.045,0.055,,V,VOL,,KAP PER = HD 19476,NU. PER = HD 23230,GCPD,,1,3.75,Z,3.803,,,BET PER,AAVSO,STD,,,,
2460213.2520,3.035,0.076,,V,VOL,,KAP PER = HD 19476,NU. PER = HD 23230,GCPD,,1,3.72,Z,3.803,,,BET PER,AAVSO,STD,,,,
2460213.2530,3.005,0.066,,V,VOL,,KAP PER = HD 19476,NU. PER = HD 23230,GCPD,,1,3.68,Z,3.803,,,BET PER,AAVSO,STD,,,,
2460213.2537,3.057,0.072,,V,VOL,,KAP PER = HD 19476,NU. PER = HD 23230,GCPD,,1,3.65,Z,3.803,,,BET PER,AAVSO,STD,,,,
2460213.2608,3.081,0.063,,V,VOL,,KAP PER = HD 19476,NU. PER = HD 23230,GCPD,,1,3.39,Z,3.803,,,BET PER,AAVSO,STD,,,,
2460213.2616,3.153,0.034,,V,VOL,,KAP PER = HD 19476,NU. PER = HD 23230,GCPD,,1,3.37,Z,3.803,,,BET PER,AAVSO,STD,,,,
2460213.2627,3.114,0.086,,V,VOL,,KAP PER = HD 19476,NU. PER = HD 23230,GCPD,,1,3.33,Z,3.803,,,BET PER,AAVSO,STD,,,,
2460213.2633,3.144,0.065,,V,VOL,,KAP PER = HD 19476,NU. PER = HD 23230,GCPD,,1,3.31,Z,3.803,,,BET PER,AAVSO,STD,,,,
2460213.2700,3.165,0.031,,V,VOL,,KAP PER = HD 19476,NU. PER = HD 23230,GCPD,,1,3.11,Z,3.803,,,BET PER,AAVSO,STD,,,,
2460213.2708,3.128,0.037,,V,VOL,,KAP PER = HD 19476,NU. PER = HD 23230,GCPD,,1,3.09,Z,3.803,,,BET PER,AAVSO,STD,,,,
2460213.2721,3.165,0.070,,V,VOL,,KAP PER = HD 19476,NU. PER = HD 23230,GCPD,,1,3.05,Z,3.803,,,BET PER,AAVSO,STD,,,,
2460213.2728,3.181,0.038,,V,VOL,,KAP PER = HD 19476,NU. PER = HD 23230,GCPD,,1,3.03,Z,3.803,,,BET PER,AAVSO,STD,,,,
2460213.2799,3.236,0.045,,V,VOL,,KAP PER = HD 19476,NU. PER = HD 23230,GCPD,,1,2.84,Z,3.803,3.918,,BET PER,AAVSO,STD,,,,
2460213.2807,3.190,0.035,,V,VOL,,KAP PER = HD 19476,NU. PER = HD 23230,GCPD,,1,2.83,Z,3.803,3.825,,BET PER,AAVSO,STD,,,,
2460213.2818,3.252,0.051,,V,VOL,,KAP PER = HD 19476,NU. PER = HD 23230,GCPD,,1,2.80,Z,3.803,3.884,,BET PER,AAVSO,STD,,,,
2460213.2825,3.244,0.063,,V,VOL,,KAP PER = HD 19476,NU. PER = HD 23230,GCPD,,1,2.78,Z,3.803,3.887,,BET PER,AAVSO,STD,,,,
2460213.2891,3.252,0.067,,V,VOL,,KAP PER = HD 19476,NU. PER = HD 23230,GCPD,,1,2.63,Z,3.803,3.845,,BET PER,AAVSO,STD,,,,
